,Source,Label,Target
29122,Q102205813,statement/Q102206154-E1FF9859-3EA0-43E3-A2F0-0DAB6F01B11C,http://www.wikidata.org/entity/statement/Q102206154-E1FF9859-3EA0-43E3-A2F0-0DAB6F01B11C
29123,Q102205813,statement/Q102206154-0B61619B-90C6-4E99-8228-E628194A5237,http://www.wikidata.org/entity/statement/Q102206154-0B61619B-90C6-4E99-8228-E628194A5237
29124,Q102205813,statement/Q102206154-5498c3b7-44a0-bc29-edb2-7bf20067dcfc,http://www.wikidata.org/entity/statement/Q102206154-5498c3b7-44a0-bc29-edb2-7bf20067dcfc
29125,Q102205813,statement/Q102206154-674071C2-7392-4BB6-92CA-A5940C043A27,http://www.wikidata.org/entity/statement/Q102206154-674071C2-7392-4BB6-92CA-A5940C043A27
29126,Q102205813,statement/Q102206154-7f922183-ffd2-44a1-8f71-5d312c7ac8df,http://www.wikidata.org/entity/statement/Q102206154-7f922183-ffd2-44a1-8f71-5d312c7ac8df
29127,Q102205813,statement/Q102206154-a96f9deb-9d70-4643-9d4a-eea93647ed54,http://www.wikidata.org/entity/statement/Q102206154-a96f9deb-9d70-4643-9d4a-eea93647ed54
29128,Q102205813,statement/Q102206154-cd4edae0-44dc-c0d2-380c-ba1d0214cf12,http://www.wikidata.org/entity/statement/Q102206154-cd4edae0-44dc-c0d2-380c-ba1d0214cf12
29129,Q102205813,statement/Q102206154-d5e694e2-eb70-4099-9b8a-ed7351059323,http://www.wikidata.org/entity/statement/Q102206154-d5e694e2-eb70-4099-9b8a-ed7351059323
29130,Q102205813,https://orcid.org/0000-0002-6524-866X,https://orcid.org/0000-0002-6524-866X
29131,Q102205813,0000-0002-6524-866X,0000-0002-6524-866X
29132,Q102205813,011047146346.09,011047146346.09
29133,Q102205813,35179249000,35179249000
29134,Q102205813,CFIV210442,CFIV210442
29135,Q102205813,di-martino.pietro.2,di-martino.pietro.2
29136,Q102205813,Pietro-Di-Martino-2,Pietro-Di-Martino-2
29137,Q102205813,26507,26507
29138,Q102205813,mathematician,http://www.wikidata.org/entity/Q170790
29139,Q102205813,Università di Pisa,http://www.wikidata.org/entity/Q645663
29140,Q102205813,0,0
29141,Q102205813,14,14
29142,Q102205813,24,24
29143,Q102205813,38249,38249
29144,Q102205813,11512,11512
29145,Q102205813,284933,284933
29146,Q102205813,Barry Zan,http://www.wikidata.org/entity/Q102169556
29147,Q102205813,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
29148,Q102205813,12834,12834
29149,Q102205813,male,http://www.wikidata.org/entity/Q6581097
29150,Q102205813,46978,46978
29151,Q102205813,human,http://www.wikidata.org/entity/Q5
29152,Q102205813,187193,187193
29153,Q102205813,Amerikaans informaticus,Amerikaans informaticus
29154,Q102205813,Marvin Minsky,http://www.wikidata.org/entity/Q204815
29155,Q102205813,دانشمند علوم کامپیوتر و مهندس آمریکایی,دانشمند علوم کامپیوتر و مهندس آمریکایی
29156,Q102205813,2025-09-28T00:50:34Z,2025-09-28T00:50:34Z
29157,Q102205813,David Y. Y. Yun,http://www.wikidata.org/entity/Q95765466
29158,Q102205813,Paul S. Wang,http://www.wikidata.org/entity/Q95837546
29159,Q102205813,استاذ جامعة من امريكا,استاذ جامعة من امريكا
29160,Q102205813,عالم حاسوب أمريكي,عالم حاسوب أمريكي
29161,Q102205813,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99,http://www.wikidata.org/reference/fe5b9a6e85f660a4cea0fc2b13b79783f0f02d99
29162,Q102205813,11119789,11119789
29163,Q102205813,engineer,http://www.wikidata.org/entity/Q81096
29164,Q102205813,israelisch-US-amerikanischer Informatiker,israelisch-US-amerikanischer Informatiker
29165,Q102205813,http://viaf.org/viaf/11119789,http://viaf.org/viaf/11119789
29166,Q102205813,6,6
29167,Q102205813,http://wikiba.se/ontology#BestRank,http://wikiba.se/ontology#BestRank
29168,Q102205813,http://wikiba.se/ontology#NormalRank,http://wikiba.se/ontology#NormalRank
29169,Q102205813,29,29
29170,Q102205813,65,65
29171,Q102205813,amerikansk ingeniør og informatiker,amerikansk ingeniør og informatiker
29172,Q102205813,United States,http://www.wikidata.org/entity/Q30
29173,Q102205813,amerikansk ingeniør og informatiker,amerikansk ingeniør og informatiker
29174,Q102205813,amerikansk ingeniør og informatikar,amerikansk ingeniør og informatikar
29175,Q102205813,amerikansk ingenjör och datavetare,amerikansk ingenjör och datavetare
29176,Q102205813,Richard Fateman,http://www.wikidata.org/entity/Q7325629
29177,Q102205813,http://id.loc.gov/authorities/names/n79041530,http://id.loc.gov/authorities/names/n79041530
29178,Q102205813,Fellow of the American Association for the Advancement of Science,http://www.wikidata.org/entity/Q5442484
29179,Q102205813,United States of America karimba ŋun nyɛ doo,United States of America karimba ŋun nyɛ doo
29180,Q102205813,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
29181,Q102205813,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
29182,Q102205813,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
29183,Q102205813,Mohamed Jamil Baddoura,http://www.wikidata.org/entity/Q102225244
29184,Q102205813,n79041530,n79041530
29185,Q102205813,computer scientist,http://www.wikidata.org/entity/Q82594
29186,Q102205813,IEEE Fellow,http://www.wikidata.org/entity/Q111734
29187,Q102205813,Columbia University,http://www.wikidata.org/entity/Q49088
29188,Q102205813,2410113363,2410113363
29189,Q102205813,statement/Q93129-03DA085C-E384-48D3-8AD9-E49E15276353,http://www.wikidata.org/entity/statement/Q93129-03DA085C-E384-48D3-8AD9-E49E15276353
29190,Q102205813,statement/Q93129-3896376F-8B1B-4F8A-8C2F-4198EEEE4D29,http://www.wikidata.org/entity/statement/Q93129-3896376F-8B1B-4F8A-8C2F-4198EEEE4D29
29191,Q102205813,statement/q93129-7EC27B58-C475-4274-AD81-FF569914FC5F,http://www.wikidata.org/entity/statement/q93129-7EC27B58-C475-4274-AD81-FF569914FC5F
29192,Q102205813,statement/Q93129-9ABC2AC3-1C65-4F3A-8F12-558635F34524,http://www.wikidata.org/entity/statement/Q93129-9ABC2AC3-1C65-4F3A-8F12-558635F34524
29193,Q102205813,statement/Q93129-ACBE50A6-F68E-4559-843B-0D08123D7D8D,http://www.wikidata.org/entity/statement/Q93129-ACBE50A6-F68E-4559-843B-0D08123D7D8D
29194,Q102205813,statement/Q93129-AFDDBB16-C735-4206-AA45-217BAC8A9E32,http://www.wikidata.org/entity/statement/Q93129-AFDDBB16-C735-4206-AA45-217BAC8A9E32
29195,Q102205813,statement/Q93129-D90306FF-DF90-4630-ADA4-12CCFB5BE16D,http://www.wikidata.org/entity/statement/Q93129-D90306FF-DF90-4630-ADA4-12CCFB5BE16D
29196,Q102205813,statement/q93129-F5B28D46-159A-4438-B1D1-B8EECDBEC8D5,http://www.wikidata.org/entity/statement/q93129-F5B28D46-159A-4438-B1D1-B8EECDBEC8D5
29197,Q102205813,0000000020348400,0000000020348400
29198,Q102205813,جويل موزس,جويل موزس
29199,Q102205813,جويل موسى,جويل موسى
29200,Q102205813,Joel Moses,Joel Moses
29201,Q102205813,Joel Moses,Joel Moses
29202,Q102205813,Joel Moses,Joel Moses
29203,Q102205813,Joel Moses,Joel Moses
29204,Q102205813,Joel Moses,Joel Moses
29205,Q102205813,Joel Moses,Joel Moses
29206,Q102205813,Joel Moses,Joel Moses
29207,Q102205813,Joel Moses,Joel Moses
29208,Q102205813,MIT professor (b. 1941),MIT professor (b. 1941)
29209,Q102205813,Joel Moses,Joel Moses
29210,Q102205813,جوئل موزز,جوئل موزز
29211,Q102205813,Joel Moses,Joel Moses
29212,Q102205813,Joel Moses,Joel Moses
29213,Q102205813,Joel Moses,Joel Moses
29214,Q102205813,ג'ואל מוזס,ג'ואל מוזס
29215,Q102205813,Joel Moses,Joel Moses
29216,Q102205813,Joel Moses,Joel Moses
29217,Q102205813,ジョエル・モーゼス,ジョエル・モーゼス
29218,Q102205813,조엘 모세스,조엘 모세스
29219,Q102205813,Joel Moses,Joel Moses
29220,Q102205813,Joel Moses,Joel Moses
29221,Q102205813,Joel Moses,Joel Moses
29222,Q102205813,Joel Moses,Joel Moses
29223,Q102205813,Joel Moses,Joel Moses
29224,Q102205813,Joel Moses,Joel Moses
29225,Q102205813,Joel Moses,Joel Moses
29226,Q102205813,Joel Moses,Joel Moses
29227,Q102205813,Joel Moses,Joel Moses
29228,Q102205813,Joel Moses,Joel Moses
29229,Q102205813,Joel Moses,Joel Moses
29230,Q102205813,Joel Moses,Joel Moses
29231,Q102205813,Amerikalı profesör (1941 – 2022),Amerikalı profesör (1941 – 2022)
29232,Q102205813,Midwood High School,http://www.wikidata.org/entity/Q10749664
29233,Q102205813,Mandatory Palestine,http://www.wikidata.org/entity/Q193714
29234,Q102205813,Michael Genesereth,http://www.wikidata.org/entity/Q21191195
29235,Q102205813,Seymour Papert,http://www.wikidata.org/entity/Q335027
29236,Q102205813,ACM Fellow,http://www.wikidata.org/entity/Q18748039
29237,Q102205813,computer science,http://www.wikidata.org/entity/Q21198
29238,Q102205813,university teacher,http://www.wikidata.org/entity/Q1622272
29239,Q102205813,https://d-nb.info/gnd/1062154363,https://d-nb.info/gnd/1062154363
29240,Q102205813,Richard E. Zippel,http://www.wikidata.org/entity/Q95308695
29241,Q102205813,Massachusetts Institute of Technology,http://www.wikidata.org/entity/Q49108
29242,Q102205813,Massachusetts Institute of Technology,http://www.wikidata.org/entity/Q49108
29243,Q102205813,1062154363,1062154363
29244,Q102205813,Reichman University,http://www.wikidata.org/entity/Q2908845
29245,Q102205813,https://d-nb.info/gnd/172474485,https://d-nb.info/gnd/172474485
29246,Q102205813,172474485,172474485
29247,Q102205813,172474485,172474485
29248,Q102205813,172474485,172474485
29249,Q102205813,Google,http://www.wikidata.org/entity/Q95
29250,Q102205813,Pietro Di Martino,Pietro Di Martino
29251,Q102205813,Pietro Di Martino,Pietro Di Martino
29252,Q102205813,Pietro Di Martino,Pietro Di Martino
29253,Q102205813,Pietro Di Martino,Pietro Di Martino
29254,Q102205813,ITA Software,http://www.wikidata.org/entity/Q5974704
29255,Q102205813,Pietro Di Martino,Pietro Di Martino
29256,Q102205813,Pietro Di Martino,Pietro Di Martino
29257,Q102205813,Sun Microsystems,http://www.wikidata.org/entity/Q14647
29258,Q102205813,2336328114,2336328114
29259,Q102205813,Richard,http://www.wikidata.org/entity/Q1249148
29260,Q102205813,Joel Moses,http://www.wikidata.org/entity/Q93129
29261,Q102205813,Symbolics,http://www.wikidata.org/entity/Q2034213
29262,Q102205813,15,15
29263,Q102205813,35,35
29264,Q102205813,http://www.idref.fr/177609192/id,http://www.idref.fr/177609192/id
29265,Q102205813,Cornell University,http://www.wikidata.org/entity/Q49115
29266,Q102205813,2025-07-12T01:12:46Z,2025-07-12T01:12:46Z
29267,Q102205813,177609192,177609192
29268,Q102205813,1952-01-01T00:00:00Z,1952-01-01T00:00:00Z
29269,Q102205813,2378412488,2378412488
29270,Q102205813,http://viaf.org/viaf/56697176,http://viaf.org/viaf/56697176
29271,Q102205813,Dawson Dean,http://www.wikidata.org/entity/Q102379476
29272,Q102205813,Hewlett-Packard,http://www.wikidata.org/entity/Q80978
29273,Q102205813,2025-04-09T15:57:44Z,2025-04-09T15:57:44Z
29274,Q102205813,statement/Q93129-97998E13-BEC7-43F3-8644-453D92B8D2C3,http://www.wikidata.org/entity/statement/Q93129-97998E13-BEC7-43F3-8644-453D92B8D2C3
29275,Q102205813,statement/Q93129-9BEF0AE4-AB87-4407-8578-2B4DE64FCAE8,http://www.wikidata.org/entity/statement/Q93129-9BEF0AE4-AB87-4407-8578-2B4DE64FCAE8
29276,Q102205813,http://id.loc.gov/authorities/names/n92018381,http://id.loc.gov/authorities/names/n92018381
29277,Q102205813,statement/Q95308695-0A3938E1-966C-4B4B-9A97-023CB3121C90,http://www.wikidata.org/entity/statement/Q95308695-0A3938E1-966C-4B4B-9A97-023CB3121C90
29278,Q102205813,statement/Q95308695-434317CA-8208-4659-9B03-8441C95856D7,http://www.wikidata.org/entity/statement/Q95308695-434317CA-8208-4659-9B03-8441C95856D7
29279,Q102205813,statement/Q95308695-11E17333-63DD-4E03-B774-FF3536073C03,http://www.wikidata.org/entity/statement/Q95308695-11E17333-63DD-4E03-B774-FF3536073C03
29280,Q102205813,statement/Q95308695-0B932734-753B-4BBA-B2AD-BE7C8133BF85,http://www.wikidata.org/entity/statement/Q95308695-0B932734-753B-4BBA-B2AD-BE7C8133BF85
29281,Q102205813,statement/Q95308695-62BFA160-98CA-4BCB-9E77-FFA08C788106,http://www.wikidata.org/entity/statement/Q95308695-62BFA160-98CA-4BCB-9E77-FFA08C788106
29282,Q102205813,statement/Q95308695-7EFD96B9-ECD8-4604-A490-5B5CDB92AEE2,http://www.wikidata.org/entity/statement/Q95308695-7EFD96B9-ECD8-4604-A490-5B5CDB92AEE2
29283,Q102205813,statement/Q95308695-280EE79D-99A5-411E-8E43-32B165B7D5BD,http://www.wikidata.org/entity/statement/Q95308695-280EE79D-99A5-411E-8E43-32B165B7D5BD
29284,Q102205813,statement/Q95308695-528DEF8C-0D04-4EEC-99CA-A90C6E5BB8D8,http://www.wikidata.org/entity/statement/Q95308695-528DEF8C-0D04-4EEC-99CA-A90C6E5BB8D8
29285,Q102205813,statement/Q95308695-8f71027c-4475-9adb-5155-a15c074a0e34,http://www.wikidata.org/entity/statement/Q95308695-8f71027c-4475-9adb-5155-a15c074a0e34
29286,Q102205813,statement/Q95308695-77625e7a-4e03-2b1a-25e6-fd12b5db1d1a,http://www.wikidata.org/entity/statement/Q95308695-77625e7a-4e03-2b1a-25e6-fd12b5db1d1a
29287,Q102205813,statement/Q95308695-c29c986d-4838-6ae7-c4d1-37864e940a8c,http://www.wikidata.org/entity/statement/Q95308695-c29c986d-4838-6ae7-c4d1-37864e940a8c
29288,Q102205813,statement/Q95308695-BCEC5820-1ED1-4E0F-AF55-9729C66B4A3D,http://www.wikidata.org/entity/statement/Q95308695-BCEC5820-1ED1-4E0F-AF55-9729C66B4A3D
29289,Q102205813,statement/Q95308695-E350C460-3249-4627-8F49-E48EA7B1B861,http://www.wikidata.org/entity/statement/Q95308695-E350C460-3249-4627-8F49-E48EA7B1B861
29290,Q102205813,statement/Q95308695-05358071-4ebe-f791-7b4a-c95f06f27ce0,http://www.wikidata.org/entity/statement/Q95308695-05358071-4ebe-f791-7b4a-c95f06f27ce0
29291,Q102205813,statement/Q95308695-0D5438C5-2330-4E1E-87A9-4CE2037E56BD,http://www.wikidata.org/entity/statement/Q95308695-0D5438C5-2330-4E1E-87A9-4CE2037E56BD
29292,Q102205813,statement/Q95308695-E3512823-1829-47F9-8180-9DA9B5D4AEBE,http://www.wikidata.org/entity/statement/Q95308695-E3512823-1829-47F9-8180-9DA9B5D4AEBE
29293,Q102205813,statement/Q95308695-192E19B7-BA7C-48D2-BD47-D8FC9EB17987,http://www.wikidata.org/entity/statement/Q95308695-192E19B7-BA7C-48D2-BD47-D8FC9EB17987
29294,Q102205813,statement/Q95308695-232DD86E-A943-4EB9-B3DF-C651F9CCCBA3,http://www.wikidata.org/entity/statement/Q95308695-232DD86E-A943-4EB9-B3DF-C651F9CCCBA3
29295,Q102205813,statement/Q95308695-35C37AF6-28E9-44E5-9610-4CC1653743B0,http://www.wikidata.org/entity/statement/Q95308695-35C37AF6-28E9-44E5-9610-4CC1653743B0
29296,Q102205813,statement/Q95308695-3817adef-4439-6e13-f8e7-8ccc66702d4c,http://www.wikidata.org/entity/statement/Q95308695-3817adef-4439-6e13-f8e7-8ccc66702d4c
29297,Q102205813,statement/Q95308695-520DD496-AC66-40EE-B3B4-A1153CD8BAB4,http://www.wikidata.org/entity/statement/Q95308695-520DD496-AC66-40EE-B3B4-A1153CD8BAB4
29298,Q102205813,statement/Q95308695-5d50ea61-47e4-d6b7-03b2-cd32cb9c81b3,http://www.wikidata.org/entity/statement/Q95308695-5d50ea61-47e4-d6b7-03b2-cd32cb9c81b3
29299,Q102205813,statement/Q95308695-6DD56A72-6265-4298-A2C1-AE0132672CB6,http://www.wikidata.org/entity/statement/Q95308695-6DD56A72-6265-4298-A2C1-AE0132672CB6
29300,Q102205813,statement/Q95308695-77e76520-4bca-5153-4181-df82700d9729,http://www.wikidata.org/entity/statement/Q95308695-77e76520-4bca-5153-4181-df82700d9729
29301,Q102205813,statement/Q95308695-8c8fbc87-4e0a-9a6b-0d69-1e9d6d17d024,http://www.wikidata.org/entity/statement/Q95308695-8c8fbc87-4e0a-9a6b-0d69-1e9d6d17d024
29302,Q102205813,statement/Q95308695-927a1467-4005-faba-164e-502623e6f6e6,http://www.wikidata.org/entity/statement/Q95308695-927a1467-4005-faba-164e-502623e6f6e6
29303,Q102205813,statement/Q95308695-9bd6ce59-4c00-fd71-91fb-585c0685b225,http://www.wikidata.org/entity/statement/Q95308695-9bd6ce59-4c00-fd71-91fb-585c0685b225
29304,Q102205813,statement/Q95308695-B7F1E4B2-4ADC-40BE-B2F7-5A64F3EA4C58,http://www.wikidata.org/entity/statement/Q95308695-B7F1E4B2-4ADC-40BE-B2F7-5A64F3EA4C58
29305,Q102205813,statement/Q95308695-C38D4C51-B9A9-4DFE-8999-092C37841952,http://www.wikidata.org/entity/statement/Q95308695-C38D4C51-B9A9-4DFE-8999-092C37841952
29306,Q102205813,statement/Q95308695-C7A6A913-EA38-43B8-A18F-665B85D36822,http://www.wikidata.org/entity/statement/Q95308695-C7A6A913-EA38-43B8-A18F-665B85D36822
29307,Q102205813,statement/Q95308695-DF0CC553-0C98-409F-A755-7F8211A48707,http://www.wikidata.org/entity/statement/Q95308695-DF0CC553-0C98-409F-A755-7F8211A48707
29308,Q102205813,statement/Q95308695-f3474161-434d-604b-2023-66b14d246a60,http://www.wikidata.org/entity/statement/Q95308695-f3474161-434d-604b-2023-66b14d246a60
29309,Q102205813,statement/Q95308695-f8793e7d-453a-d687-0ba0-6fc3b4b37b19,http://www.wikidata.org/entity/statement/Q95308695-f8793e7d-453a-d687-0ba0-6fc3b4b37b19
29310,Q102205813,statement/Q95308695-F93FDE4E-75A2-444B-9816-B140D56686B5,http://www.wikidata.org/entity/statement/Q95308695-F93FDE4E-75A2-444B-9816-B140D56686B5
29311,Q102205813,statement/Q95308695-f9b8c2dd-421f-24f6-be7b-653a8272c4c8,http://www.wikidata.org/entity/statement/Q95308695-f9b8c2dd-421f-24f6-be7b-653a8272c4c8
29312,Q102205813,https://dblp.org/pid/11/3903,https://dblp.org/pid/11/3903
29313,Q102205813,https://www.cs.cornell.edu/rz/,https://www.cs.cornell.edu/rz/
29314,Q102205813,0000000110639666,0000000110639666
29315,Q102205813,11/3903,11/3903
29316,Q102205813,14069271,14069271
29317,Q102205813,987007444817905171,987007444817905171
29318,Q102205813,n92018381,n92018381
29319,Q102205813,n94302002,n94302002
29320,Q102205813,person/7767188f-d8be-44a1-9bff-cdf7e5e10285,person/7767188f-d8be-44a1-9bff-cdf7e5e10285
29321,Q102205813,richardzippel,richardzippel
29322,Q102205813,Richard E. Zippel,Richard E. Zippel
29323,Q102205813,matematico italiano,matematico italiano
29324,Q102205813,Richard E. Zippel,Richard E. Zippel
29325,Q102205813,Richard Eliot Zippel,Richard Eliot Zippel
29326,Q102205813,Richard E. Zippel,Richard E. Zippel
29327,Q102205813,Richard Eliot Zippel,Richard Eliot Zippel
29328,Q102205813,Richard E. Zippel,Richard E. Zippel
29329,Q102205813,Richard Eliot Zippel,Richard Eliot Zippel
29330,Q102205813,Richard E. Zippel,Richard E. Zippel
29331,Q102205813,56697176,56697176
29332,Q102205813,227620,227620
29333,Q102205813,Ph.D. Massachusetts Institute of Technology 1979,Ph.D. Massachusetts Institute of Technology 1979
29334,Q102205813,82993,82993
29335,Q102205813,1439778,1439778
29336,Q102205813,National Academy of Engineering,http://www.wikidata.org/entity/Q1493021
29337,Q102205813,Massachusetts Institute of Technology Libraries,http://www.wikidata.org/entity/Q6784299
29338,Q102205813,"The Institute of Electrical and Electronics Engineers, Incorporated",http://www.wikidata.org/entity/Q131566
29339,Q102205813,1941-01-01T00:00:00Z,1941-01-01T00:00:00Z
29340,Q102205813,Joel,http://www.wikidata.org/entity/Q588700
29341,Q102205813,Moses,http://www.wikidata.org/entity/Q16742085
29342,Q102205813,ACM,http://www.wikidata.org/entity/Q127992
29343,Q102205813,http://openlibrary.org/works/OL8067373A,http://openlibrary.org/works/OL8067373A
29344,Q102205813,statement/Q93129-BB76735F-E623-46F5-B545-7B3F8F3B849A,http://www.wikidata.org/entity/statement/Q93129-BB76735F-E623-46F5-B545-7B3F8F3B849A
29345,Q102205813,OL8067373A,OL8067373A
29346,Q102205813,6043,6043
29347,Q102205813,818,818
29348,Q102205813,61081,61081
29349,Q102205813,2022-05-29T00:00:00Z,2022-05-29T00:00:00Z
29350,Q102205813,504238,504238
29351,Q102205813,https://cir.nii.ac.jp/crid/1140563741755576192.rdf,https://cir.nii.ac.jp/crid/1140563741755576192.rdf
29352,Q102205813,1140563741755576192,1140563741755576192
29353,Q102205813,http://data.bibliotheken.nl/id/thes/p069918589,http://data.bibliotheken.nl/id/thes/p069918589
29354,Q102205813,http://id.ndl.go.jp/auth/ndlna/00450639,http://id.ndl.go.jp/auth/ndlna/00450639
29355,Q102205813,http://id.worldcat.org/fast/1439778,http://id.worldcat.org/fast/1439778
29356,Q102205813,statement/Q93129-05092987-4E59-4A8E-924E-5D9D235672E1,http://www.wikidata.org/entity/statement/Q93129-05092987-4E59-4A8E-924E-5D9D235672E1
29357,Q102205813,statement/Q93129-0253C662-B028-4E8B-BB60-A8E43153BBFC,http://www.wikidata.org/entity/statement/Q93129-0253C662-B028-4E8B-BB60-A8E43153BBFC
29358,Q102205813,statement/Q93129-1BC740E4-BD9A-4FE8-B740-D68272DFD47B,http://www.wikidata.org/entity/statement/Q93129-1BC740E4-BD9A-4FE8-B740-D68272DFD47B
29359,Q102205813,statement/Q93129-0BBF28FB-9F05-4D8F-827E-8FA90A4F70A1,http://www.wikidata.org/entity/statement/Q93129-0BBF28FB-9F05-4D8F-827E-8FA90A4F70A1
29360,Q102205813,statement/Q93129-0C9EAFF3-D5F2-43D3-B265-138CF4CD1D54,http://www.wikidata.org/entity/statement/Q93129-0C9EAFF3-D5F2-43D3-B265-138CF4CD1D54
29361,Q102205813,statement/Q93129-2B586FA2-8EC4-4661-8B31-728989DE5ED4,http://www.wikidata.org/entity/statement/Q93129-2B586FA2-8EC4-4661-8B31-728989DE5ED4
